transaction_id,user_id,transaction_date,transaction_year,transaction_month,merchant,category,amount,is_debit,status,state,account_type,acquisition_channel,risk_segment
T006174,U0415,2024-04-23,2024,2024-04,mcdonalds,food & dining,470.13,1,completed,ga,checking,paid_social,medium_risk
T006175,U0256,2024-11-30,2024,2024-11,employer direct deposit,income,6200.34,0,completed,tx,premium,referral,low_risk
T006176,U0429,2024-04-17,2024,2024-04,venmo transfer,income,2434.21,0,completed,il,savings,influencer,low_risk
T006177,U0342,2023-07-29,2023,2023-07,airbnb,travel,143.97,1,completed,fl,premium,referral,medium_risk
T006178,U0291,2023-08-07,2023,2023-08,cigna,healthcare,300.0,1,completed,tx,premium,organic,low_risk
T006179,U0266,2023-04-09,2023,2023-04,employer direct deposit,income,5061.82,0,completed,ca,savings,paid_search,low_risk
T006180,U0377,2024-07-15,2024,2024-07,chipotle,food & dining,260.66,1,completed,il,savings,organic,medium_risk
T006181,U0329,2023-08-01,2023,2023-08,doordash,food & dining,488.13,1,completed,wa,premium,paid_search,medium_risk
T006182,U0356,2023-11-08,2023,2023-11,freelance payment,income,7467.82,0,completed,az,premium,organic,medium_risk
T006183,U0196,2024-06-10,2024,2024-06,amc theatres,entertainment,179.99,1,completed,wa,savings,paid_search,medium_risk
T006184,U0385,2024-05-10,2024,2024-05,cvs pharmacy,healthcare,495.88,1,completed,ma,savings,paid_social,low_risk
T006185,U0057,2023-07-22,2023,2023-07,uber eats,food & dining,248.83,1,pending,az,premium,influencer,medium_risk
T006186,U0337,2024-10-15,2024,2024-10,zocdoc,healthcare,474.89,1,completed,az,checking,paid_search,medium_risk
T006187,U0023,2024-05-17,2024,2024-05,zocdoc,healthcare,407.68,1,completed,ga,savings,organic,medium_risk
T006188,U0297,2024-08-11,2024,2024-08,freelance payment,income,6847.74,0,completed,wa,checking,referral,medium_risk
T006189,U0329,2024-12-06,2024,2024-12,paypal,transfer,1921.59,1,completed,wa,premium,paid_search,medium_risk
T006190,U0117,2023-02-28,2023,2023-02,bank transfer,transfer,1493.52,1,completed,ny,checking,referral,low_risk
T006191,U0105,2024-05-28,2024,2024-05,at&t,utilities,471.81,1,completed,fl,checking,organic,low_risk
T006193,U0077,2024-07-09,2024,2024-07,amc theatres,entertainment,399.83,1,completed,ga,checking,organic,medium_risk
T006194,U0413,2023-04-03,2023,2023-04,cash app,transfer,1194.96,1,pending,il,premium,referral,medium_risk
T006195,U0148,2023-10-08,2023,2023-10,amc theatres,entertainment,124.26,1,completed,az,premium,paid_search,medium_risk
T006196,U0338,2024-02-17,2024,2024-02,uber eats,food & dining,255.04,1,completed,fl,savings,influencer,medium_risk
T006197,U0475,2023-06-11,2023,2023-06,doordash,food & dining,373.96,1,completed,il,savings,influencer,medium_risk
T006198,U0334,2024-06-07,2024,2024-06,netflix,entertainment,430.57,1,completed,ny,premium,influencer,low_risk
T006199,U0166,2024-02-07,2024,2024-02,freelance payment,income,6615.51,0,pending,wa,savings,organic,low_risk
T006200,U0473,2023-08-16,2023,2023-08,uber,travel,150.49,1,completed,ny,checking,referral,medium_risk
T006201,U0213,2024-06-25,2024,2024-06,con edison,utilities,204.04,1,completed,tx,savings,referral,medium_risk
T006202,U0455,2023-04-15,2023,2023-04,target,shopping,343.64,1,completed,fl,checking,influencer,medium_risk
T006203,U0462,2024-04-07,2024,2024-04,espn+,entertainment,33.62,1,completed,il,savings,organic,low_risk
T006204,U0006,2023-12-05,2023,2023-12,mcdonalds,food & dining,434.16,1,completed,ca,checking,paid_search,high_risk
T006205,U0230,2024-03-13,2024,2024-03,one medical,healthcare,2.34,1,completed,ma,savings,organic,high_risk
T006206,U0341,2024-05-03,2024,2024-05,mcdonalds,food & dining,202.38,1,completed,wa,savings,influencer,low_risk
T006207,U0408,2024-08-19,2024,2024-08,cash app,transfer,262.6,1,completed,ny,checking,influencer,medium_risk
T006208,U0104,2023-03-25,2023,2023-03,nike,shopping,94.76,1,completed,il,checking,referral,medium_risk
T006209,U0206,2023-09-01,2023,2023-09,comcast,utilities,364.06,1,completed,ga,savings,paid_social,low_risk
T006210,U0420,2023-11-17,2023,2023-11,venmo transfer,income,7853.24,0,completed,co,checking,organic,medium_risk
T006211,U0184,2024-05-29,2024,2024-05,venmo transfer,income,5976.7,0,completed,ma,premium,paid_social,medium_risk
T006212,U0183,2023-11-06,2023,2023-11,starbucks,food & dining,63.07,1,completed,ga,savings,paid_search,low_risk
T006213,U0134,2023-08-10,2023,2023-08,spotify,entertainment,187.66,1,completed,az,checking,referral,medium_risk
T006214,U0121,2024-11-08,2024,2024-11,venmo transfer,income,3807.65,0,completed,az,savings,paid_search,medium_risk
T006215,U0045,2023-11-18,2023,2023-11,espn+,entertainment,159.2,1,completed,az,savings,referral,low_risk
T006216,U0300,2024-08-23,2024,2024-08,mcdonalds,food & dining,170.69,1,completed,ga,premium,paid_social,medium_risk
T006217,U0473,2023-01-12,2023,2023-01,espn+,entertainment,54.75,1,completed,ny,checking,referral,medium_risk
T006218,U0118,2023-07-08,2023,2023-07,starbucks,food & dining,428.07,1,completed,tx,premium,referral,medium_risk
T006219,U0200,2024-07-08,2024,2024-07,venmo,transfer,203.43,1,completed,ga,premium,paid_social,medium_risk
T006220,U0426,2024-10-31,2024,2024-10,doordash,food & dining,404.59,1,completed,fl,savings,influencer,medium_risk
T006221,U0008,2024-02-15,2024,2024-02,target,shopping,313.49,1,completed,il,savings,influencer,low_risk
T006222,U0458,2023-12-11,2023,2023-12,chipotle,food & dining,62.17,1,completed,fl,premium,referral,low_risk
T006223,U0381,2024-02-26,2024,2024-02,espn+,entertainment,267.06,1,completed,co,checking,referral,low_risk
T006224,U0318,2024-05-19,2024,2024-05,venmo transfer,income,1537.62,0,completed,ma,savings,influencer,low_risk
T006225,U0047,2024-09-16,2024,2024-09,chipotle,food & dining,474.06,1,completed,ma,savings,paid_search,low_risk
T006226,U0034,2024-07-25,2024,2024-07,spotify,entertainment,453.77,1,pending,fl,checking,referral,low_risk
T006227,U0207,2024-05-17,2024,2024-05,comcast,utilities,459.37,1,completed,ma,savings,paid_social,medium_risk
T006228,U0335,2023-06-07,2023,2023-06,employer direct deposit,income,7739.87,0,completed,ca,premium,paid_social,high_risk
T006229,U0059,2023-07-19,2023,2023-07,delta airlines,travel,141.17,1,completed,tx,checking,influencer,low_risk
T006230,U0221,2024-07-30,2024,2024-07,delta airlines,travel,436.02,1,completed,tx,checking,referral,medium_risk
T006232,U0297,2024-11-23,2024,2024-11,amc theatres,entertainment,38.37,1,pending,wa,checking,referral,medium_risk
T006233,U0487,2024-06-18,2024,2024-06,zelle,transfer,1120.23,1,completed,co,checking,influencer,medium_risk
T006234,U0361,2024-07-07,2024,2024-07,zelle,transfer,33.67,1,completed,co,checking,paid_search,low_risk
T006235,U0255,2024-02-29,2024,2024-02,target,shopping,394.92,1,completed,az,checking,organic,low_risk
T006236,U0364,2023-03-02,2023,2023-03,mcdonalds,food & dining,497.35,1,completed,ga,savings,referral,low_risk
T006237,U0131,2024-03-15,2024,2024-03,comcast,utilities,160.36,1,completed,ca,premium,influencer,medium_risk
T006238,U0470,2023-05-01,2023,2023-05,delta airlines,travel,278.07,1,completed,wa,premium,referral,medium_risk
T006239,U0287,2023-03-25,2023,2023-03,apple store,shopping,449.81,1,completed,az,premium,paid_search,high_risk
T006240,U0372,2024-11-26,2024,2024-11,airbnb,travel,308.06,1,completed,il,checking,paid_search,medium_risk
T006241,U0174,2023-03-02,2023,2023-03,spotify,entertainment,92.69,1,completed,tx,checking,referral,low_risk
T006242,U0361,2023-05-19,2023,2023-05,bank transfer,transfer,137.94,1,completed,co,checking,paid_search,low_risk
T006243,U0271,2023-10-19,2023,2023-10,netflix,entertainment,408.37,1,completed,az,savings,organic,high_risk
T006244,U0349,2024-11-04,2024,2024-11,venmo transfer,income,5812.67,0,completed,ny,premium,paid_social,medium_risk
T006245,U0411,2024-08-19,2024,2024-08,amazon,shopping,352.54,1,completed,ma,savings,paid_search,low_risk
T006246,U0367,2023-02-19,2023,2023-02,venmo transfer,income,7768.21,0,completed,ca,checking,organic,low_risk
T006247,U0432,2023-04-02,2023,2023-04,at&t,utilities,34.42,1,completed,ga,savings,referral,medium_risk
T006248,U0455,2023-01-07,2023,2023-01,amc theatres,entertainment,260.4,1,completed,fl,checking,influencer,medium_risk
T006249,U0291,2024-12-06,2024,2024-12,cvs pharmacy,healthcare,445.2,1,completed,tx,premium,organic,low_risk
T006250,U0157,2024-02-21,2024,2024-02,zocdoc,healthcare,420.24,1,completed,il,savings,paid_search,medium_risk
T006251,U0351,2024-05-26,2024,2024-05,apple store,shopping,453.7,1,completed,co,savings,influencer,low_risk
T006252,U0202,2024-03-11,2024,2024-03,steam,entertainment,282.83,1,completed,fl,premium,influencer,low_risk
T006253,U0499,2024-02-18,2024,2024-02,comcast,utilities,7.75,1,completed,fl,savings,paid_social,low_risk
T006254,U0029,2023-02-05,2023,2023-02,t-mobile,utilities,208.16,1,completed,ca,premium,paid_social,medium_risk
T006255,U0114,2023-12-15,2023,2023-12,zelle,transfer,808.78,1,completed,co,savings,referral,low_risk
T006256,U0043,2024-10-14,2024,2024-10,espn+,entertainment,274.1,1,completed,ny,premium,referral,medium_risk
T006258,U0265,2023-05-27,2023,2023-05,walmart,shopping,333.25,1,completed,ga,savings,paid_search,low_risk
T006259,U0140,2024-01-03,2024,2024-01,cigna,healthcare,228.24,1,completed,az,checking,influencer,medium_risk
T006260,U0421,2023-07-03,2023,2023-07,cash app,transfer,646.07,1,completed,co,checking,referral,low_risk
T006261,U0349,2024-02-20,2024,2024-02,one medical,healthcare,376.87,1,completed,ny,premium,paid_social,medium_risk
T006262,U0352,2023-02-15,2023,2023-02,at&t,utilities,49.67,1,pending,ca,savings,referral,medium_risk
T006263,U0232,2023-05-23,2023,2023-05,one medical,healthcare,263.17,1,completed,fl,premium,paid_social,medium_risk
T006264,U0459,2023-10-28,2023,2023-10,nike,shopping,336.8,1,completed,il,premium,paid_search,high_risk
T006265,U0485,2023-01-15,2023,2023-01,t-mobile,utilities,69.11,1,completed,fl,premium,influencer,low_risk
T006266,U0461,2024-09-15,2024,2024-09,employer direct deposit,income,6646.47,0,pending,co,premium,referral,medium_risk
T006267,U0085,2024-02-04,2024,2024-02,amazon,shopping,194.7,1,completed,ny,savings,organic,medium_risk
T006268,U0376,2023-01-09,2023,2023-01,freelance payment,income,6375.96,0,completed,co,premium,paid_search,medium_risk
T006269,U0058,2024-02-14,2024,2024-02,uber,travel,438.31,1,completed,ca,checking,influencer,low_risk
T006270,U0158,2024-10-28,2024,2024-10,freelance payment,income,1321.81,0,completed,fl,checking,referral,medium_risk
T006271,U0359,2024-05-24,2024,2024-05,employer direct deposit,income,6222.08,0,completed,ny,premium,paid_social,high_risk
T006272,U0276,2023-06-11,2023,2023-06,cvs pharmacy,healthcare,33.33,1,completed,ny,savings,organic,low_risk
T006273,U0207,2023-07-31,2023,2023-07,paypal,transfer,191.74,1,pending,ma,savings,paid_social,medium_risk
T006274,U0144,2023-10-08,2023,2023-10,at&t,utilities,91.3,1,completed,tx,premium,influencer,medium_risk
T006275,U0316,2024-02-04,2024,2024-02,uber,travel,415.91,1,completed,co,checking,organic,medium_risk
T006276,U0334,2024-09-26,2024,2024-09,t-mobile,utilities,155.83,1,completed,ny,premium,influencer,low_risk
T006277,U0346,2023-07-04,2023,2023-07,nike,shopping,55.78,1,pending,ny,checking,paid_search,low_risk
T006278,U0188,2023-06-03,2023,2023-06,chipotle,food & dining,6.11,1,completed,az,savings,paid_search,low_risk
T006279,U0173,2023-07-23,2023,2023-07,steam,entertainment,384.24,1,completed,fl,premium,referral,medium_risk
T006280,U0068,2023-10-06,2023,2023-10,apple store,shopping,186.99,1,completed,il,checking,referral,high_risk
T006281,U0050,2024-09-30,2024,2024-09,t-mobile,utilities,116.51,1,completed,ma,checking,paid_social,medium_risk
T006282,U0367,2023-05-10,2023,2023-05,spotify,entertainment,363.35,1,completed,ca,checking,organic,low_risk
T006283,U0410,2023-03-29,2023,2023-03,uber eats,food & dining,441.83,1,pending,ga,savings,paid_social,medium_risk
T006284,U0146,2023-08-20,2023,2023-08,zocdoc,healthcare,363.32,1,completed,wa,savings,referral,low_risk
T006285,U0172,2023-10-15,2023,2023-10,cvs pharmacy,healthcare,431.34,1,completed,wa,premium,influencer,low_risk
T006286,U0332,2023-08-16,2023,2023-08,bank transfer,transfer,545.17,1,pending,tx,checking,paid_social,medium_risk
T006287,U0155,2024-05-08,2024,2024-05,amc theatres,entertainment,296.69,1,completed,wa,premium,influencer,medium_risk
T006288,U0237,2023-06-02,2023,2023-06,cvs pharmacy,healthcare,50.14,1,completed,ga,premium,paid_social,medium_risk
T006289,U0374,2023-04-05,2023,2023-04,airbnb,travel,110.07,1,completed,ma,premium,referral,low_risk
T006290,U0266,2023-04-22,2023,2023-04,apple store,shopping,327.27,1,pending,ca,savings,paid_search,low_risk
T006291,U0406,2023-11-15,2023,2023-11,employer direct deposit,income,2138.37,0,completed,tx,checking,influencer,medium_risk
T006292,U0066,2024-09-23,2024,2024-09,bank transfer,transfer,1514.54,1,completed,ca,savings,influencer,medium_risk
T006293,U0091,2024-01-06,2024,2024-01,steam,entertainment,252.96,1,completed,ma,savings,paid_social,medium_risk
T006294,U0066,2023-05-11,2023,2023-05,zocdoc,healthcare,209.67,1,completed,ca,savings,influencer,medium_risk
T006295,U0237,2024-06-19,2024,2024-06,cigna,healthcare,475.27,1,completed,ga,premium,paid_social,medium_risk
T006296,U0303,2023-11-19,2023,2023-11,paypal,transfer,635.42,1,completed,ma,savings,organic,low_risk
T006297,U0412,2023-07-27,2023,2023-07,uber,travel,164.81,1,completed,tx,savings,paid_search,low_risk
T006298,U0421,2024-11-26,2024,2024-11,bank transfer,transfer,1123.06,1,completed,co,checking,referral,low_risk
T006299,U0101,2023-02-17,2023,2023-02,chipotle,food & dining,492.48,1,completed,az,premium,paid_social,medium_risk
T006300,U0404,2024-07-21,2024,2024-07,at&t,utilities,368.64,1,completed,wa,checking,paid_social,medium_risk
T006301,U0044,2023-01-08,2023,2023-01,paypal,transfer,1974.28,1,completed,fl,premium,referral,medium_risk
T006302,U0344,2024-01-24,2024,2024-01,cash app,transfer,1831.86,1,completed,ga,checking,paid_social,medium_risk
T006303,U0440,2024-07-13,2024,2024-07,marriott,travel,484.99,1,completed,co,checking,influencer,medium_risk
T006304,U0073,2024-11-12,2024,2024-11,venmo,transfer,276.18,1,completed,il,checking,paid_social,medium_risk
T006305,U0364,2023-03-15,2023,2023-03,at&t,utilities,342.64,1,completed,ga,savings,referral,low_risk
T006306,U0458,2024-01-04,2024,2024-01,venmo transfer,income,5229.24,0,completed,fl,premium,referral,low_risk
T006307,U0269,2023-05-12,2023,2023-05,lyft,travel,49.45,1,completed,az,premium,influencer,medium_risk
T006308,U0367,2024-12-29,2024,2024-12,zelle,transfer,1798.99,1,completed,ca,checking,organic,low_risk
T006309,U0175,2023-01-04,2023,2023-01,walgreens,healthcare,318.51,1,completed,ca,savings,paid_search,low_risk
T006310,U0382,2023-10-12,2023,2023-10,employer direct deposit,income,7453.83,0,completed,il,savings,paid_search,low_risk
T006311,U0137,2023-12-27,2023,2023-12,freelance payment,income,5954.79,0,completed,tx,savings,organic,low_risk
T006312,U0467,2023-03-12,2023,2023-03,spotify,entertainment,298.39,1,completed,il,savings,paid_search,medium_risk
T006313,U0035,2023-05-06,2023,2023-05,venmo,transfer,1373.38,1,completed,ny,premium,paid_search,low_risk
T006314,U0328,2023-10-11,2023,2023-10,spotify,entertainment,393.17,1,pending,ma,checking,influencer,medium_risk
T006315,U0029,2024-03-18,2024,2024-03,marriott,travel,421.32,1,completed,ca,premium,paid_social,medium_risk
T006316,U0392,2023-02-16,2023,2023-02,amazon,shopping,373.66,1,completed,ga,savings,paid_social,low_risk
T006317,U0242,2023-10-29,2023,2023-10,walgreens,healthcare,152.16,1,completed,wa,premium,paid_search,medium_risk
T006318,U0055,2024-12-18,2024,2024-12,t-mobile,utilities,179.26,1,completed,wa,savings,influencer,medium_risk
T006319,U0478,2023-03-12,2023,2023-03,venmo transfer,income,6135.63,0,completed,ga,premium,paid_social,high_risk
T006320,U0359,2024-06-08,2024,2024-06,nike,shopping,202.93,1,pending,ny,premium,paid_social,high_risk
T006321,U0281,2024-01-11,2024,2024-01,delta airlines,travel,287.2,1,completed,tx,premium,paid_search,low_risk
T006322,U0336,2024-04-12,2024,2024-04,walgreens,healthcare,219.68,1,pending,tx,premium,paid_search,medium_risk
T006323,U0196,2023-10-23,2023,2023-10,lyft,travel,292.52,1,completed,wa,savings,paid_search,medium_risk
T006324,U0493,2023-05-01,2023,2023-05,spotify,entertainment,81.77,1,completed,co,checking,paid_social,medium_risk
T006325,U0289,2024-07-24,2024,2024-07,con edison,utilities,22.4,1,completed,co,savings,referral,low_risk
T006326,U0479,2024-04-06,2024,2024-04,chipotle,food & dining,104.96,1,completed,wa,savings,influencer,medium_risk
T006327,U0069,2023-08-12,2023,2023-08,cigna,healthcare,399.18,1,completed,co,premium,paid_social,medium_risk
T006328,U0496,2024-04-27,2024,2024-04,one medical,healthcare,362.08,1,completed,ny,checking,influencer,medium_risk
T006329,U0433,2023-01-19,2023,2023-01,doordash,food & dining,112.15,1,completed,tx,savings,influencer,medium_risk
T006330,U0394,2023-01-13,2023,2023-01,national grid,utilities,3.86,1,pending,tx,checking,paid_search,medium_risk
T006332,U0289,2023-07-05,2023,2023-07,delta airlines,travel,394.15,1,completed,co,savings,referral,low_risk
T006333,U0482,2024-08-17,2024,2024-08,delta airlines,travel,414.84,1,completed,fl,checking,influencer,high_risk
T006334,U0268,2023-06-18,2023,2023-06,venmo transfer,income,4365.33,0,completed,il,premium,referral,medium_risk
T006335,U0288,2024-03-12,2024,2024-03,paypal,transfer,537.63,1,completed,ca,checking,influencer,medium_risk
T006336,U0026,2023-01-12,2023,2023-01,spotify,entertainment,453.34,1,completed,ga,savings,influencer,medium_risk
T006337,U0462,2024-03-17,2024,2024-03,t-mobile,utilities,285.82,1,completed,il,savings,organic,low_risk
T006338,U0411,2024-02-15,2024,2024-02,doordash,food & dining,330.75,1,completed,ma,savings,paid_search,low_risk
T006339,U0274,2023-12-27,2023,2023-12,cigna,healthcare,494.29,1,completed,il,savings,paid_social,low_risk
T006340,U0126,2024-10-31,2024,2024-10,steam,entertainment,457.24,1,completed,az,premium,organic,medium_risk
T006343,U0467,2023-04-11,2023,2023-04,freelance payment,income,2078.14,0,completed,il,savings,paid_search,medium_risk
