transaction_id,user_id,date,merchant,category,amount,is_debit,status
T005820,U0027,2024-08-02,AMC Theatres,Entertainment,189.76,1,completed
T005821,U0015,2024-07-30,Lyft,Travel,10.65,1,pending
T005822,U0269,2023-03-05,Airbnb,Travel,282.99,1,completed
T005823,U0403,2024-02-15,Comcast,Utilities,53.88,1,completed
T005824,U0409,2024-10-20,DoorDash,Food & Dining,469.4,1,completed
T005825,U0228,2024-11-25,Walmart,Shopping,55.69,1,completed
T005826,U0069,2023-08-02,ESPN+,Entertainment,127.92,1,completed
T005827,U0447,2024-09-05,Cash App,Transfer,961.73,1,completed
T005828,U0440,2023-07-06,Nike,Shopping,364.6,1,completed
T005829,U0405,2024-12-03,Spotify,Entertainment,409.31,1,completed
T005830,U0445,2023-06-11,Apple Store,Shopping,289.84,1,completed
T005831,U0231,2023-01-03,Delta Airlines,Travel,425.35,1,completed
T005832,U0272,2023-06-13,Venmo,Transfer,363.21,1,completed
T005833,U0304,2023-05-09,Uber Eats,Food & Dining,442.46,1,completed
T005834,U0264,2023-10-14,Cash App,Transfer,380.03,1,completed
T005835,U0476,2024-09-27,Con Edison,Utilities,280.71,1,completed
T005836,U0139,2024-07-14,PayPal,Transfer,1868.39,1,completed
T005837,U0429,2023-06-12,Spotify,Entertainment,347.1,1,completed
T005838,U0118,2023-06-21,Starbucks,Food & Dining,211.85,1,completed
T005839,U0464,2023-09-22,Chipotle,Food & Dining,209.15,1,completed
T005840,U0003,2023-10-05,AT&T,Utilities,246.55,1,completed
T005841,U0189,2023-01-20,Venmo Transfer,Income,5527.13,0,completed
T005842,U0036,2023-06-09,One Medical,Healthcare,348.0,1,completed
T005843,U0478,2024-01-06,AT&T,Utilities,231.59,1,completed
T005844,U0043,2024-04-25,Zelle,Transfer,999.74,1,pending
T005845,U0001,2024-03-28,CVS Pharmacy,Healthcare,3.79,1,completed
T005846,U0384,2023-11-22,One Medical,Healthcare,240.32,1,completed
T005847,U0267,2023-03-30,DoorDash,Food & Dining,72.86,1,completed
T005848,U0336,2024-07-12,PayPal,Transfer,626.5,1,completed
T005849,U0275,2023-05-20,Uber Eats,Food & Dining,257.3,1,failed
T005850,U0289,2023-03-14,Venmo Transfer,Income,5952.11,0,completed
T005851,U0356,2024-03-24,CVS Pharmacy,Healthcare,15.37,1,completed
T005852,U0243,2024-10-22,Venmo,Transfer,1041.57,1,completed
T005853,U0003,2024-02-12,National Grid,Utilities,272.29,1,completed
T005854,U0140,2024-12-07,Netflix,Entertainment,419.99,1,completed
T005855,U0365,2024-04-28,Freelance Payment,Income,7785.9,0,completed
T005856,U0424,2023-05-28,Comcast,Utilities,234.17,1,completed
T005857,U0128,2023-09-26,Target,Shopping,68.5,1,completed
T005858,U0270,2024-11-19,Steam,Entertainment,343.47,1,completed
T005859,U0355,2023-03-28,Employer Direct Deposit,Income,5037.61,0,completed
T005860,U0474,2023-01-21,Cigna,Healthcare,262.11,1,completed
T005861,U0445,2023-01-02,Nike,Shopping,346.69,1,completed
T005862,U0142,2023-04-16,Freelance Payment,Income,3569.13,0,completed
T005863,U0195,2023-02-26,Venmo,Transfer,953.17,1,completed
T005864,U0054,2023-08-19,Walgreens,Healthcare,213.48,1,completed
T005865,U0378,2024-09-03,National Grid,Utilities,190.89,1,completed
T005866,U0040,2023-03-27,One Medical,Healthcare,335.51,1,completed
T005867,U0487,2023-02-05,Amazon,Shopping,463.33,1,completed
T005868,U0301,2024-11-23,Starbucks,Food & Dining,235.55,1,completed
T005869,U0399,2024-01-06,Bank Transfer,Transfer,75.59,1,completed
T005870,U0151,2023-06-02,Comcast,Utilities,175.31,1,completed
T005871,U0375,2024-12-03,PayPal,Transfer,1529.95,1,completed
T005872,U0475,2023-03-25,Delta Airlines,Travel,7.95,1,completed
T005873,U0150,2024-10-01,Zelle,Transfer,1585.3,1,completed
T005874,U0469,2024-10-17,Zelle,Transfer,475.53,1,completed
T005875,U0015,2024-04-07,T-Mobile,Utilities,374.59,1,completed
T005876,U0156,2023-06-04,Uber,Travel,193.02,1,completed
T005877,U0355,2023-02-27,Walgreens,Healthcare,142.08,1,completed
T005878,U0167,2023-08-05,Walmart,Shopping,221.52,1,completed
T005879,U0432,2023-07-12,Comcast,Utilities,120.7,1,pending
T005880,U0100,2024-03-09,AMC Theatres,Entertainment,398.52,1,completed
T005881,U0328,2024-06-30,Cash App,Transfer,248.12,1,completed
T005882,U0332,2024-06-26,Employer Direct Deposit,Income,3241.61,0,completed
T005883,U0055,2023-11-05,Nike,Shopping,300.16,1,completed
T005884,U0389,2023-11-02,T-Mobile,Utilities,308.46,1,completed
T005885,U0092,2023-10-07,Walmart,Shopping,294.94,1,completed
T005886,U0237,2023-12-12,McDonalds,Food & Dining,252.65,1,completed
T005887,U0254,2024-03-30,Chipotle,Food & Dining,129.23,1,completed
T005888,U0314,2023-07-07,Employer Direct Deposit,Income,2809.06,0,completed
T005889,U0088,2024-03-27,AT&T,Utilities,368.85,1,completed
T005890,U0336,2024-12-09,Amazon,Shopping,481.47,1,pending
T005891,U0303,2024-07-01,Comcast,Utilities,126.64,1,completed
T005892,U0443,2023-08-16,T-Mobile,Utilities,409.62,1,completed
T005893,U0409,2024-02-26,T-Mobile,Utilities,60.66,1,completed
T005894,U0499,2024-12-12,DoorDash,Food & Dining,100.88,1,completed
T005895,U0464,2023-06-09,Starbucks,Food & Dining,75.6,1,completed
T005896,U0403,2023-12-21,Walgreens,Healthcare,308.87,1,pending
T005897,U0388,2023-12-09,Delta Airlines,Travel,426.08,1,completed
T005898,U0491,2024-06-13,Marriott,Travel,435.13,1,pending
T005899,U0443,2023-05-25,Apple Store,Shopping,484.26,1,completed
T005900,U0459,2024-11-30,One Medical,Healthcare,129.18,1,completed
T005901,U0073,2023-11-09,One Medical,Healthcare,194.53,1,completed
T005902,U0042,2023-04-17,AMC Theatres,Entertainment,241.93,1,completed
T005903,U0488,2023-07-04,One Medical,Healthcare,42.14,1,completed
T005904,U0039,2024-05-26,PayPal,Transfer,685.18,1,completed
T005905,U0131,2023-05-28,ZocDoc,Healthcare,311.5,1,completed
T005906,U0347,2024-03-14,Freelance Payment,Income,5337.71,0,completed
T005907,U0280,2024-07-08,Bank Transfer,Transfer,1058.98,1,pending
T005908,U0061,2023-10-13,Con Edison,Utilities,166.04,1,completed
T005909,U0233,2023-03-12,Zelle,Transfer,486.49,1,completed
T005910,U0320,2024-12-09,Marriott,Travel,491.89,1,completed
T005911,U0265,2024-09-08,Chipotle,Food & Dining,218.61,1,completed
T005912,U0469,2024-12-16,Comcast,Utilities,291.55,1,completed
T005913,U0379,2024-09-09,ESPN+,Entertainment,15.55,1,completed
T005914,U0402,2023-10-21,Cigna,Healthcare,394.24,1,completed
T005915,U0059,2024-11-16,AMC Theatres,Entertainment,176.04,1,completed
T005916,U0151,2024-02-24,Walmart,Shopping,278.08,1,completed
T005917,U0025,2023-03-05,Airbnb,Travel,483.11,1,completed
T005918,U0246,2023-12-10,DoorDash,Food & Dining,307.42,1,completed
T005919,U0350,2023-04-15,AT&T,Utilities,190.63,1,completed
T005920,U0301,2024-10-12,Lyft,Travel,462.05,1,completed
T005921,U0411,2024-03-26,McDonalds,Food & Dining,480.19,1,completed
T005922,U0091,2024-07-03,Venmo,Transfer,839.44,1,completed
T005923,U0037,2024-04-12,ZocDoc,Healthcare,436.36,1,completed
T005924,U0213,2023-04-18,Netflix,Entertainment,66.77,1,completed
T005925,U0401,2024-07-11,DoorDash,Food & Dining,424.02,1,completed
T005926,U0265,2023-02-18,Bank Transfer,Transfer,1814.22,1,completed
T005927,U0283,2023-12-22,Con Edison,Utilities,312.05,1,completed
T005928,U0080,2023-08-26,Freelance Payment,Income,3475.48,0,completed
T005929,U0398,2024-06-19,CVS Pharmacy,Healthcare,465.19,1,completed
T005930,U0004,2023-05-23,Uber,Travel,39.86,1,completed
T005931,U0459,2024-08-21,Freelance Payment,Income,1290.53,0,pending
T005932,U0353,2024-08-26,One Medical,Healthcare,461.33,1,completed
T005933,U0052,2024-07-03,Walgreens,Healthcare,251.75,1,completed
T005934,U0158,2023-02-06,One Medical,Healthcare,165.51,1,completed
T005935,U0166,2024-11-21,Target,Shopping,85.45,1,completed
T005936,U0083,2023-06-21,Venmo,Transfer,435.02,1,completed
T005937,U0211,2024-03-18,McDonalds,Food & Dining,472.43,1,completed
T005938,U0066,2024-03-29,Walgreens,Healthcare,464.87,1,completed
T005939,U0469,2024-03-13,Employer Direct Deposit,Income,7613.19,0,completed
T005940,U0372,2024-04-27,AT&T,Utilities,73.72,1,completed
T005941,U0479,2023-09-07,Employer Direct Deposit,Income,2046.8,0,completed
T005942,U0190,2024-07-28,Cash App,Transfer,468.46,1,completed
T005943,U0197,2024-02-21,Amazon,Shopping,92.63,1,completed
T005944,U0430,2024-10-15,Steam,Entertainment,317.38,1,completed
T005945,U0101,2023-09-06,National Grid,Utilities,172.38,1,completed
T005946,U0445,2024-04-08,Spotify,Entertainment,250.85,1,completed
T005947,U0170,2023-09-18,Starbucks,Food & Dining,166.63,1,completed
T005948,U0429,2024-04-26,T-Mobile,Utilities,110.73,1,pending
T005949,U0056,2024-10-13,PayPal,Transfer,1345.0,1,completed
T005950,U0159,2023-01-24,National Grid,Utilities,157.46,1,completed
T005951,U0365,2023-06-06,CVS Pharmacy,Healthcare,166.87,1,completed
T005952,U0489,2024-09-10,Venmo Transfer,Income,6085.12,0,completed
T005953,U0042,2024-04-05,ESPN+,Entertainment,446.4,1,failed
T005954,U0052,2023-04-17,Chipotle,Food & Dining,53.79,1,completed
T005955,U0225,2024-08-20,Walmart,Shopping,211.82,1,completed
T005956,U0114,2024-10-22,One Medical,Healthcare,231.2,1,completed
T005957,U0222,2024-09-15,National Grid,Utilities,7.06,1,pending
T005958,U0116,2024-11-18,Cigna,Healthcare,463.86,1,completed
T005959,U0456,2023-08-22,Freelance Payment,Income,2450.6,0,completed
T005960,U0376,2023-10-18,Target,Shopping,273.09,1,completed
T005961,U0159,2023-01-30,Cash App,Transfer,40.92,1,completed
T005962,U0028,2024-11-24,Airbnb,Travel,308.25,1,pending
T005963,U0327,2024-03-07,Walgreens,Healthcare,138.74,1,completed
T005964,U0420,2024-08-31,Uber Eats,Food & Dining,162.87,1,completed
T005965,U0291,2023-08-19,Delta Airlines,Travel,430.01,1,completed
T005966,U0086,2023-09-05,Starbucks,Food & Dining,361.23,1,completed
T005967,U0460,2023-05-28,Nike,Shopping,273.06,1,completed
T005968,U0124,2024-10-01,Venmo Transfer,Income,1373.39,0,completed
T005969,U0110,2024-07-07,Amazon,Shopping,337.48,1,pending
T005970,U0276,2023-07-31,AT&T,Utilities,229.6,1,completed
T005971,U0238,2024-02-18,Steam,Entertainment,230.28,1,completed
T005972,U0214,2023-06-19,Cash App,Transfer,1032.76,1,completed
T005973,U0483,2024-01-10,National Grid,Utilities,304.86,1,completed
T005974,U0038,2024-12-14,National Grid,Utilities,458.43,1,completed
T005975,U0384,2024-05-21,ZocDoc,Healthcare,171.63,1,completed
T005976,U0440,2023-01-27,Con Edison,Utilities,445.73,1,completed
T005977,U0376,2023-05-18,AMC Theatres,Entertainment,282.45,1,completed
T005978,U0172,2023-11-04,Venmo,Transfer,1037.61,1,completed
T005979,U0500,2024-07-26,CVS Pharmacy,Healthcare,113.68,1,completed
T005980,U0262,2023-05-15,Uber,Travel,370.06,1,completed
T005981,U0193,2023-03-05,AT&T,Utilities,471.32,1,completed
T005982,U0016,2024-02-08,Delta Airlines,Travel,325.76,1,completed
T005983,U0351,2024-10-06,Apple Store,Shopping,355.46,1,completed
T005984,U0162,2023-10-30,National Grid,Utilities,355.85,1,completed
T005985,U0410,2023-02-11,McDonalds,Food & Dining,395.17,1,completed
T005986,U0139,2024-09-29,Cash App,Transfer,1765.78,1,completed
T005987,U0081,2024-07-14,Uber Eats,Food & Dining,72.47,1,pending
T005988,U0339,2024-11-30,Steam,Entertainment,429.41,1,completed
T005989,U0265,2023-10-19,Target,Shopping,439.27,1,completed
T005990,U0253,2023-07-25,Marriott,Travel,499.34,1,completed
T005991,U0410,2024-08-12,CVS Pharmacy,Healthcare,126.76,1,completed
T005992,U0052,2023-02-09,Apple Store,Shopping,182.13,1,completed
T005993,U0022,2024-05-04,Uber,Travel,286.69,1,completed
T005994,U0012,2023-10-17,Starbucks,Food & Dining,462.69,1,completed
T005995,U0304,2023-05-20,CVS Pharmacy,Healthcare,400.64,1,completed
T005996,U0444,2023-11-06,Uber,Travel,204.5,1,completed
T005997,U0463,2023-07-28,Amazon,Shopping,400.36,1,completed
T005998,U0348,2024-05-29,Steam,Entertainment,355.61,1,completed
T005999,U0024,2024-09-07,Spotify,Entertainment,384.03,1,completed
T006000,U0070,2024-03-13,Lyft,Travel,274.34,1,completed
T006001,U0156,2023-10-25,PayPal,Transfer,1642.39,1,completed
T006002,U0436,2023-01-27,Target,Shopping,387.09,1,completed
T006003,U0083,2023-03-27,ESPN+,Entertainment,496.98,1,completed
T006004,U0182,2023-11-09,Cigna,Healthcare,281.12,1,completed
T006005,U0370,2024-07-12,Uber Eats,Food & Dining,323.07,1,completed
T006006,U0217,2024-02-27,Venmo Transfer,Income,3114.13,0,completed
T006007,U0055,2024-08-09,Netflix,Entertainment,55.63,1,completed
T006008,U0070,2023-06-07,Uber Eats,Food & Dining,36.91,1,completed
T006009,U0320,2024-07-29,National Grid,Utilities,364.08,1,completed
T006010,U0241,2023-06-05,Nike,Shopping,118.29,1,completed
T006011,U0195,2023-02-25,Freelance Payment,Income,7941.91,0,failed
T006012,U0302,2023-03-29,Nike,Shopping,7.65,1,completed
T006013,U0288,2023-04-28,Apple Store,Shopping,444.15,1,completed
T006014,U0130,2023-02-06,Zelle,Transfer,655.7,1,completed
T006015,U0084,2023-07-30,Target,Shopping,391.3,1,completed
T006016,U0418,2023-09-27,Steam,Entertainment,297.03,1,completed
T006017,U0221,2023-09-20,Venmo,Transfer,1790.84,1,completed
T006018,U0210,2023-03-01,Freelance Payment,Income,6784.63,0,completed
T006019,U0223,2024-01-02,AT&T,Utilities,354.33,1,completed
T006020,U0333,2023-03-19,Airbnb,Travel,413.1,1,completed
T006021,U0298,2024-02-08,Netflix,Entertainment,15.0,1,completed
T006022,U0198,2023-03-20,Bank Transfer,Transfer,203.79,1,failed
T006023,U0137,2024-12-07,Chipotle,Food & Dining,378.01,1,failed
T006024,U0317,2024-08-10,McDonalds,Food & Dining,306.8,1,completed
T006025,U0272,2024-03-10,Netflix,Entertainment,200.67,1,completed
T006026,U0463,2024-08-31,Chipotle,Food & Dining,304.55,1,completed
T006027,U0133,2024-12-03,Freelance Payment,Income,5232.17,0,completed
T006028,U0449,2023-08-12,Airbnb,Travel,345.63,1,completed
T006029,U0299,2024-11-28,Venmo,Transfer,650.19,1,completed
T006030,U0331,2024-05-22,Uber Eats,Food & Dining,433.59,1,completed
T006031,U0170,2024-03-06,Uber Eats,Food & Dining,100.55,1,completed
T006032,U0245,2023-02-01,Walgreens,Healthcare,399.94,1,completed
T006033,U0187,2023-10-20,Zelle,Transfer,1765.74,1,completed
T006034,U0114,2024-10-28,ESPN+,Entertainment,87.21,1,completed
T006035,U0257,2024-05-19,Uber Eats,Food & Dining,94.88,1,completed
T006036,U0293,2024-12-10,T-Mobile,Utilities,72.4,1,completed
T006037,U0011,2023-12-31,Con Edison,Utilities,159.55,1,completed
T006038,U0369,2023-04-28,ESPN+,Entertainment,447.29,1,pending
T006039,U0101,2023-11-15,McDonalds,Food & Dining,260.65,1,completed
T006040,U0179,2024-05-22,AMC Theatres,Entertainment,272.25,1,pending
T006041,U0433,2024-02-10,PayPal,Transfer,1758.51,1,completed
T006042,U0275,2023-09-04,Spotify,Entertainment,266.88,1,completed
T006043,U0027,2023-09-19,AMC Theatres,Entertainment,220.61,1,completed
T006044,U0038,2023-10-08,Freelance Payment,Income,4620.82,0,completed
T006045,U0249,2024-02-07,CVS Pharmacy,Healthcare,116.98,1,completed
T006046,U0122,2024-02-14,Delta Airlines,Travel,115.54,1,completed
T006047,U0111,2024-08-11,AT&T,Utilities,222.25,1,completed
T006048,U0058,2024-01-02,Walmart,Shopping,257.67,1,completed
T006049,U0244,2023-10-03,Amazon,Shopping,128.02,1,completed
T006050,U0106,2024-07-11,PayPal,Transfer,243.22,1,completed
T006051,U0284,2023-03-12,AMC Theatres,Entertainment,38.2,1,completed
T006052,U0473,2023-11-11,Amazon,Shopping,194.58,1,completed
T006053,U0172,2023-03-19,AMC Theatres,Entertainment,46.48,1,completed
T006054,U0125,2023-01-23,Venmo Transfer,Income,6478.86,0,completed
T006055,U0035,2023-12-26,One Medical,Healthcare,455.06,1,completed
T006056,U0018,2023-09-10,Venmo Transfer,Income,3658.42,0,completed
T006057,U0350,2024-04-07,AMC Theatres,Entertainment,46.57,1,completed
T006058,U0338,2023-10-25,McDonalds,Food & Dining,438.89,1,completed
T006059,U0433,2023-12-13,Con Edison,Utilities,424.1,1,completed
T006060,U0234,2023-01-30,Freelance Payment,Income,1062.07,0,failed
T006061,U0337,2024-09-07,Amazon,Shopping,477.73,1,completed
T006062,U0078,2024-05-23,Airbnb,Travel,388.17,1,pending
T006063,U0104,2024-04-27,Venmo Transfer,Income,7349.68,0,completed
T006064,U0373,2023-08-01,Nike,Shopping,196.51,1,completed
T006065,U0253,2024-08-17,Comcast,Utilities,163.77,1,completed
T006066,U0384,2024-08-22,Venmo,Transfer,403.48,1,completed
T006067,U0422,2024-11-30,Nike,Shopping,459.52,1,completed
T006068,U0054,2023-07-13,Amazon,Shopping,207.11,1,completed
T006069,U0050,2023-09-04,CVS Pharmacy,Healthcare,139.0,1,completed
T006070,U0157,2023-10-06,Cigna,Healthcare,96.03,1,completed
T006071,U0298,2023-02-04,Cash App,Transfer,50.88,1,completed
T006072,U0481,2023-12-05,Bank Transfer,Transfer,1430.81,1,completed
T006073,U0354,2023-07-05,Walmart,Shopping,297.77,1,completed
T006074,U0006,2024-02-01,Cigna,Healthcare,215.02,1,completed
T006075,U0391,2024-12-14,Delta Airlines,Travel,239.04,1,completed
T006076,U0030,2023-05-14,National Grid,Utilities,238.38,1,completed
T006077,U0340,2023-04-25,Starbucks,Food & Dining,208.62,1,pending
T006078,U0122,2023-07-29,Nike,Shopping,136.91,1,completed
T006079,U0499,2024-08-22,ZocDoc,Healthcare,93.69,1,completed
T006080,U0042,2024-12-29,Nike,Shopping,108.0,1,completed
T006081,U0487,2023-10-13,Lyft,Travel,454.9,1,completed
T006082,U0334,2024-12-04,Venmo,Transfer,1911.99,1,completed
T006083,U0212,2024-03-31,Starbucks,Food & Dining,8.35,1,completed
T006084,U0254,2024-11-30,Target,Shopping,356.63,1,completed
T006085,U0266,2024-02-19,National Grid,Utilities,476.12,1,completed
T006086,U0485,2023-10-05,Netflix,Entertainment,437.23,1,completed
T006087,U0459,2023-10-16,Cigna,Healthcare,46.75,1,pending
T006088,U0401,2024-10-02,Walgreens,Healthcare,353.4,1,completed
T006089,U0038,2023-12-26,Steam,Entertainment,387.39,1,completed
T006090,U0485,2024-05-09,Spotify,Entertainment,86.15,1,completed
T006091,U0068,2024-02-20,Zelle,Transfer,1323.7,1,completed
T006092,U0244,2023-02-19,Target,Shopping,459.32,1,completed
T006093,U0279,2023-10-08,National Grid,Utilities,319.33,1,pending
T006094,U0097,2023-03-26,Venmo,Transfer,696.47,1,completed
T006095,U0021,2024-04-24,Apple Store,Shopping,479.97,1,completed
T006096,U0332,2023-01-03,CVS Pharmacy,Healthcare,244.85,1,completed
T006097,U0200,2023-05-03,Nike,Shopping,39.88,1,pending
T006098,U0015,2024-01-26,ZocDoc,Healthcare,356.86,1,completed
T006099,U0097,2024-05-31,Apple Store,Shopping,122.08,1,completed
T006100,U0079,2023-11-07,Zelle,Transfer,361.47,1,completed
T006101,U0004,2024-11-17,PayPal,Transfer,1042.04,1,completed
T006102,U0043,2023-09-04,AT&T,Utilities,249.53,1,completed
T006103,U0168,2024-07-26,Zelle,Transfer,1355.89,1,failed
T006104,U0164,2023-01-05,Cash App,Transfer,131.88,1,completed
T006105,U0281,2023-12-15,Target,Shopping,122.64,1,completed
T006106,U0021,2023-03-30,Target,Shopping,375.98,1,completed
T006107,U0085,2023-06-17,Uber Eats,Food & Dining,377.97,1,completed
T006108,U0366,2024-02-23,Uber Eats,Food & Dining,333.59,1,completed
T006109,U0099,2024-07-08,McDonalds,Food & Dining,216.33,1,pending
T006110,U0229,2023-08-09,ESPN+,Entertainment,414.81,1,completed
T006111,U0397,2023-03-06,National Grid,Utilities,206.11,1,completed
T006112,U0363,2023-01-02,Delta Airlines,Travel,414.9,1,completed
T006113,U0224,2024-08-30,Venmo,Transfer,1688.71,1,completed
T006114,U0432,2024-05-14,McDonalds,Food & Dining,261.05,1,completed
T006115,U0422,2024-12-22,Venmo Transfer,Income,6345.99,0,completed
T006116,U0003,2023-02-07,Spotify,Entertainment,250.36,1,completed
T006117,U0417,2024-06-11,Uber Eats,Food & Dining,118.82,1,completed
T006118,U0051,2024-05-18,Lyft,Travel,361.82,1,completed
T006119,U0285,2023-06-30,Venmo Transfer,Income,5309.83,0,completed
T006120,U0305,2024-11-20,Zelle,Transfer,1729.69,1,completed
T006121,U0119,2024-03-28,Freelance Payment,Income,1932.62,0,completed
T006122,U0425,2023-04-02,Con Edison,Utilities,387.16,1,completed
T006123,U0290,2024-08-23,Nike,Shopping,137.18,1,completed
T006124,U0142,2023-02-11,Comcast,Utilities,98.53,1,completed
T006125,U0048,2023-03-04,Airbnb,Travel,94.58,1,failed
T006126,U0278,2023-08-20,Venmo Transfer,Income,1408.43,0,completed
T006127,U0019,2023-09-19,Venmo Transfer,Income,3417.19,0,pending
T006128,U0320,2023-08-17,National Grid,Utilities,122.28,1,completed
T006129,U0023,2023-09-22,DoorDash,Food & Dining,388.23,1,completed
T006130,U0335,2023-12-10,Employer Direct Deposit,Income,1605.79,0,completed
T006131,U0289,2023-10-06,Airbnb,Travel,233.56,1,completed
